Unnamed: 0,image_id,path,diag,target,Class,_image_id_norm,_class_norm,local_path
12157,Cyst- (3040),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3040).jpg",Cyst,0,Cyst,Cyst- (3040),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3040).jpg
12158,Cyst- (548),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (548).jpg",Cyst,0,Cyst,Cyst- (548),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (548).jpg
12159,Cyst- (1250),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1250).jpg",Cyst,0,Cyst,Cyst- (1250),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1250).jpg
12160,Cyst- (2052),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2052).jpg",Cyst,0,Cyst,Cyst- (2052),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2052).jpg
12161,Cyst- (3563),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3563).jpg",Cyst,0,Cyst,Cyst- (3563),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3563).jpg
12162,Cyst- (3650),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3650).jpg",Cyst,0,Cyst,Cyst- (3650),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3650).jpg
12163,Cyst- (1967),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1967).jpg",Cyst,0,Cyst,Cyst- (1967),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1967).jpg
12164,Cyst- (31),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (31).jpg",Cyst,0,Cyst,Cyst- (31),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (31).jpg
12165,Cyst- (2298),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2298).jpg",Cyst,0,Cyst,Cyst- (2298),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2298).jpg
12166,Cyst- (472),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (472).jpg",Cyst,0,Cyst,Cyst- (472),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (472).jpg
12167,Cyst- (3224),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3224).jpg",Cyst,0,Cyst,Cyst- (3224),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3224).jpg
12168,Cyst- (3253),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3253).jpg",Cyst,0,Cyst,Cyst- (3253),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3253).jpg
12169,Cyst- (1386),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1386).jpg",Cyst,0,Cyst,Cyst- (1386),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1386).jpg
12170,Cyst- (2310),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2310).jpg",Cyst,0,Cyst,Cyst- (2310),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2310).jpg
12171,Cyst- (2742),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2742).jpg",Cyst,0,Cyst,Cyst- (2742),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2742).jpg
12172,Cyst- (627),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (627).jpg",Cyst,0,Cyst,Cyst- (627),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (627).jpg
12173,Cyst- (2455),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2455).jpg",Cyst,0,Cyst,Cyst- (2455),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2455).jpg
12174,Cyst- (3395),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3395).jpg",Cyst,0,Cyst,Cyst- (3395),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3395).jpg
12175,Cyst- (429),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (429).jpg",Cyst,0,Cyst,Cyst- (429),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (429).jpg
12176,Cyst- (2396),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2396).jpg",Cyst,0,Cyst,Cyst- (2396),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2396).jpg
12177,Cyst- (2267),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2267).jpg",Cyst,0,Cyst,Cyst- (2267),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2267).jpg
12178,Cyst- (242),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (242).jpg",Cyst,0,Cyst,Cyst- (242),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (242).jpg
12179,Cyst- (875),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (875).jpg",Cyst,0,Cyst,Cyst- (875),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (875).jpg
12180,Cyst- (1407),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1407).jpg",Cyst,0,Cyst,Cyst- (1407),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1407).jpg
12181,Cyst- (1113),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1113).jpg",Cyst,0,Cyst,Cyst- (1113),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1113).jpg
12182,Cyst- (2735),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2735).jpg",Cyst,0,Cyst,Cyst- (2735),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2735).jpg
12183,Cyst- (977),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (977).jpg",Cyst,0,Cyst,Cyst- (977),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (977).jpg
12184,Cyst- (2089),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2089).jpg",Cyst,0,Cyst,Cyst- (2089),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2089).jpg
12185,Cyst- (249),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (249).jpg",Cyst,0,Cyst,Cyst- (249),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (249).jpg
12186,Cyst- (3108),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3108).jpg",Cyst,0,Cyst,Cyst- (3108),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3108).jpg
12187,Cyst- (2896),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2896).jpg",Cyst,0,Cyst,Cyst- (2896),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2896).jpg
12188,Cyst- (2733),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2733).jpg",Cyst,0,Cyst,Cyst- (2733),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2733).jpg
12189,Cyst- (1615),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1615).jpg",Cyst,0,Cyst,Cyst- (1615),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1615).jpg
12190,Cyst- (278),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (278).jpg",Cyst,0,Cyst,Cyst- (278),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (278).jpg
12191,Cyst- (945),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (945).jpg",Cyst,0,Cyst,Cyst- (945),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (945).jpg
12192,Cyst- (3009),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3009).jpg",Cyst,0,Cyst,Cyst- (3009),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3009).jpg
12193,Cyst- (3457),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3457).jpg",Cyst,0,Cyst,Cyst- (3457),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3457).jpg
12194,Cyst- (3023),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3023).jpg",Cyst,0,Cyst,Cyst- (3023),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3023).jpg
12195,Cyst- (1661),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1661).jpg",Cyst,0,Cyst,Cyst- (1661),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1661).jpg
12196,Cyst- (1246),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1246).jpg",Cyst,0,Cyst,Cyst- (1246),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1246).jpg
12197,Cyst- (54),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (54).jpg",Cyst,0,Cyst,Cyst- (54),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (54).jpg
12198,Cyst- (206),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (206).jpg",Cyst,0,Cyst,Cyst- (206),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (206).jpg
12199,Cyst- (16),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (16).jpg",Cyst,0,Cyst,Cyst- (16),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (16).jpg
12200,Cyst- (1982),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1982).jpg",Cyst,0,Cyst,Cyst- (1982),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1982).jpg
12201,Cyst- (778),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (778).jpg",Cyst,0,Cyst,Cyst- (778),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (778).jpg
12202,Cyst- (2123),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2123).jpg",Cyst,0,Cyst,Cyst- (2123),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2123).jpg
12203,Cyst- (1311),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1311).jpg",Cyst,0,Cyst,Cyst- (1311),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1311).jpg
12204,Cyst- (721),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (721).jpg",Cyst,0,Cyst,Cyst- (721),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (721).jpg
12205,Cyst- (3495),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3495).jpg",Cyst,0,Cyst,Cyst- (3495),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3495).jpg
12206,Cyst- (27),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (27).jpg",Cyst,0,Cyst,Cyst- (27),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (27).jpg
12207,Cyst- (62),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (62).jpg",Cyst,0,Cyst,Cyst- (62),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (62).jpg
12208,Cyst- (3693),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3693).jpg",Cyst,0,Cyst,Cyst- (3693),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3693).jpg
12209,Cyst- (2980),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2980).jpg",Cyst,0,Cyst,Cyst- (2980),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2980).jpg
12210,Cyst- (170),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (170).jpg",Cyst,0,Cyst,Cyst- (170),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (170).jpg
12211,Cyst- (1058),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1058).jpg",Cyst,0,Cyst,Cyst- (1058),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1058).jpg
12212,Cyst- (1496),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1496).jpg",Cyst,0,Cyst,Cyst- (1496),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1496).jpg
12213,Cyst- (1455),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1455).jpg",Cyst,0,Cyst,Cyst- (1455),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1455).jpg
12214,Cyst- (1143),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1143).jpg",Cyst,0,Cyst,Cyst- (1143),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1143).jpg
12215,Cyst- (713),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (713).jpg",Cyst,0,Cyst,Cyst- (713),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (713).jpg
12216,Cyst- (3635),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3635).jpg",Cyst,0,Cyst,Cyst- (3635),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3635).jpg
12217,Cyst- (1031),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1031).jpg",Cyst,0,Cyst,Cyst- (1031),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1031).jpg
12218,Cyst- (1800),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1800).jpg",Cyst,0,Cyst,Cyst- (1800),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1800).jpg
12219,Cyst- (841),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (841).jpg",Cyst,0,Cyst,Cyst- (841),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (841).jpg
12220,Cyst- (3248),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3248).jpg",Cyst,0,Cyst,Cyst- (3248),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3248).jpg
12221,Cyst- (2076),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2076).jpg",Cyst,0,Cyst,Cyst- (2076),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2076).jpg
12222,Cyst- (3171),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3171).jpg",Cyst,0,Cyst,Cyst- (3171),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3171).jpg
12223,Cyst- (36),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (36).jpg",Cyst,0,Cyst,Cyst- (36),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (36).jpg
12224,Cyst- (1049),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1049).jpg",Cyst,0,Cyst,Cyst- (1049),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1049).jpg
12225,Cyst- (3032),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3032).jpg",Cyst,0,Cyst,Cyst- (3032),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3032).jpg
12226,Cyst- (2143),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2143).jpg",Cyst,0,Cyst,Cyst- (2143),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2143).jpg
12227,Cyst- (620),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (620).jpg",Cyst,0,Cyst,Cyst- (620),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (620).jpg
12228,Cyst- (3196),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (3196).jpg",Cyst,0,Cyst,Cyst- (3196),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (3196).jpg
12229,Cyst- (1906),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (1906).jpg",Cyst,0,Cyst,Cyst- (1906),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (1906).jpg
12230,Cyst- (2629),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/CYST/Cyst- (2629).jpg",Cyst,0,Cyst,Cyst- (2629),Cyst,E:\kidney-main\dataset\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\CT-KIDNEY-DATASET-Normal-Cyst-Tumor-Stone\Cyst\Cyst- (2629).jpg
